medallion, hack_license, vendor_id, rate_code, store_and_fwd_flag, pickup_datetime, dropoff_datetime, passenger_count, trip_time_in_secs, trip_distance, pickup_longitude, pickup_latitude, dropoff_longitude, dropoff_latitude
BD5317D1D1FB7E492B96E2B1DE9712DB,978AF33434F17E462C85CCC11CA5B4D2,CMT,1,N,2013-11-06 09:58:59,2013-11-06 10:17:27,1,1108,4.80,-73.971893,40.797268,-74.005455,40.745369
BD5317D1D1FB7E492B96E2B1DE9712DB,1A5CB85AFBD76FE8429D7D6A800F4A7E,CMT,1,N,2013-11-04 23:52:22,2013-11-05 00:07:47,1,925,2.60,-73.983009,40.761356,-73.987579,40.731892
C647516A7B73EC8105E8DE5494B4CDB9,D0A87F3C9C27168F4CA81E98292013C0,CMT,1,N,2013-11-08 14:10:31,2013-11-08 14:18:54,4,502,1.10,-73.977936,40.789063,-73.96624,40.794708
50A6CC5D66013FA3DCCB7777481FFB21,D86DFC73B858DA5ED763E1345D08BC4F,CMT,1,N,2013-11-10 10:59:32,2013-11-10 11:03:53,2,260,1.00,-74.006081,40.739929,-73.995277,40.74963
31DE11FC225C726BB4131C08601235A9,60C82061E81CBAD49BD9FC2771D08B7F,CMT,1,N,2013-11-09 00:23:41,2013-11-09 00:37:47,1,845,3.20,-73.989449,40.742382,-74.005669,40.706074
9FFCE0EA1AB3CB5C40F76869E6BC6FB4,38979C45F1363308F4C9CC0FFFD45C93,CMT,1,N,2013-11-08 18:46:20,2013-11-08 19:08:24,1,1323,2.20,-73.975021,40.73716,-74.005882,40.740158
8336CB5700E3C8E4F526F741C4C8516C,49FBDA39713D2FC7D823C28702968137,CMT,1,N,2013-11-10 00:41:06,2013-11-10 00:48:18,1,431,1.50,-73.96814,40.755501,-73.984955,40.742268
06ABA93AD116616A5E832F73C6B21279,55C7FFE6E5729DC93352732AC131D15B,CMT,1,N,2013-11-04 22:32:59,2013-11-04 22:43:20,1,621,1.70,-73.977295,40.754925,-73.988365,40.769455
10FB24B0B05DC58DF1CEC4C88817E653,D09A0842F97B7D275FA3360BE5AB6C5F,CMT,1,N,2013-11-09 04:07:04,2013-11-09 04:16:49,2,585,3.70,-73.977974,40.725094,-73.957047,40.770653
A557FACE6B00F79F55750047ADCED7EC,4CE9370E29E10BB19EA5CFF7AC445B77,CMT,1,N,2013-11-04 21:01:56,2013-11-04 21:08:44,2,407,1.30,-73.986732,40.74255,-73.974167,40.748867
9E3CE7CD29323064D241163BF8DCB807,C19271BF8C88F939EED2C57A7440766C,CMT,1,N,2013-11-06 22:31:56,2013-11-06 22:43:56,2,720,2.90,-73.981285,40.746449,-73.953568,40.770203
BADF5A47F921B31A3993854475D72086,28CB4B8896DBE65C5955459786AE414F,CMT,1,N,2013-11-05 15:38:38,2013-11-05 15:46:56,1,497,1.30,-74.002228,40.747738,-73.991203,40.734913
D28F9E7A187D1E665792112B2016CB60,6B7ADEA148D4CA54CE9D6B767420224E,CMT,1,N,2013-11-07 00:33:20,2013-11-07 00:42:18,1,538,1.70,-74.005928,40.739967,-73.982536,40.743229
AAB230C25ED215118874E0B3F3ACF268,3F2D0EBC454152AA03FF1129043BCEA2,CMT,1,N,2013-11-04 13:27:54,2013-11-04 13:57:14,1,1759,3.10,-74.008476,40.713684,-73.985153,40.754398
BFB98061C0C71C533F3376D7FFD3A60B,D56604D60C3CC3082911C39ABB6A11D8,CMT,1,N,2013-11-09 16:05:08,2013-11-09 16:16:01,1,652,1.70,-73.998062,40.725937,-73.987206,40.743858
15086D96E1474CC305F0529EAE196590,3EB1118D3A133B969116737F5CC4D1C3,CMT,1,N,2013-11-06 19:56:36,2013-11-06 20:12:18,1,942,2.40,-74.000328,40.728928,-73.980232,40.759727
6B2554419140EB49AC7E22A9D884D1F7,A244A58A3BE947CDCAA81F603400D74F,CMT,1,N,2013-11-06 22:26:27,2013-11-06 22:34:44,1,497,1.50,-73.977463,40.758186,-73.99427,40.746368
66A0323FDC5EDFC23585828DCB0DB8D2,F94F39E6D2F337EA862009153DD0E4EB,CMT,1,N,2013-11-06 06:47:53,2013-11-06 06:53:40,1,346,1.30,-74.008987,40.704243,-74.013756,40.714787
6DE0E15E791A345AF47FDBA19D0649B0,E009BC092F8A930D0450B62BE192CF9B,CMT,1,N,2013-11-10 02:26:34,2013-11-10 02:33:02,1,387,1.80,-73.983749,40.731781,-73.976479,40.751678
0DC372E1F0AEC7EBBBC97020397DB3E2,09B4DFCA79F13980F6453C0F0A9D933F,CMT,1,N,2013-11-10 14:52:57,2013-11-10 15:16:57,1,1439,2.70,-73.978218,40.766514,-73.986732,40.734783
4603AF3476D9B60BFC5D5CDAA577BDCA,C7A15C51DA6EDF76779134E27A4446A1,CMT,1,N,2013-11-04 08:58:20,2013-11-04 09:02:50,1,270,.60,-73.993149,40.727894,-73.993813,40.734875
4A8611840668476EDCB5462A11E63835,EE262E9C9E48584D61F47AFE5C5E58D4,CMT,1,N,2013-11-09 13:51:32,2013-11-09 13:56:37,1,305,.70,-73.966011,40.758614,-73.969864,40.764809
389BA7D8FE906A75DE74023ADDA9E546,0C63F0BA83F874D08A8931A060228F07,CMT,1,N,2013-11-07 01:04:07,2013-11-07 01:06:26,1,139,1.10,-73.942192,40.791145,-73.952278,40.777245
DDC1AE28890B301D015A319435E52E58,FFE51A078BF44EF9AC676D3E08876AF0,CMT,1,N,2013-11-06 22:36:34,2013-11-06 22:48:22,3,707,2.40,-73.974365,40.757504,-73.998596,40.739861
81D63C85750AF2C4D125380942446905,B57068F0DB1087B271EB63243DB2CF16,CMT,1,N,2013-11-10 22:03:32,2013-11-10 22:15:15,1,703,2.10,-73.989044,40.742867,-73.983978,40.762886
F86D4DBFE2A6CC44B9C7EA24A2A7B197,2867BD6EC6CB30422DF49490C0598630,CMT,1,N,2013-11-05 12:22:00,2013-11-05 12:27:07,2,306,.80,-73.980232,40.754333,-73.987755,40.743706
34E97346FDF1AAC6507A8D0514B42165,B8BBD622FFAF2146FD4F0F5FDA378B9F,CMT,1,N,2013-11-06 21:25:49,2013-11-06 21:42:19,1,990,2.70,-74.004128,40.733212,-73.974014,40.744076
BFB98061C0C71C533F3376D7FFD3A60B,D56604D60C3CC3082911C39ABB6A11D8,CMT,1,N,2013-11-05 08:33:35,2013-11-05 08:37:06,1,211,.70,-73.98246,40.74007,-73.975044,40.747681
EE4C1AB5B6AC9BF4BD3CB8BF8AE84BA5,C4E8C89D5AE45B51606E9FE8D53641E4,CMT,2,N,2013-11-04 08:16:54,2013-11-04 09:10:27,2,3212,20.60,-73.980576,40.782177,-73.782135,40.648693
D51E31C2FB299857DD0DC05D7AFF9F3B,0DB87EB5329C3668CE24ADCE43D93161,CMT,1,N,2013-11-10 03:09:59,2013-11-10 03:30:53,1,1253,6.10,-73.959656,40.718082,-73.991234,40.757862
152CBE18BB178155BB1C5D9406FE21B2,437B9E89AF633E5FE35D38C820880379,CMT,1,N,2013-11-09 18:11:24,2013-11-09 18:15:31,2,247,.60,-73.988708,40.741257,-73.997795,40.74509
CF7675FA635D483ACFE50623F6E48D77,47170E963367E6E6DD40166B1D6BCF43,CMT,5,N,2013-11-05 23:36:16,2013-11-05 23:53:10,1,1013,16.20,-73.937569,40.737942,-73.700867,40.751682
BB857A0A0C198A9ACDB60D02DC817D26,A0D31D3E82405D725919381774BC40F2,CMT,1,N,2013-11-08 14:13:01,2013-11-08 14:23:16,2,614,.80,-73.990707,40.753674,-73.984795,40.748287
B2EE6368DE7C92BEA45F0C85AD504AEE,1C1551B2A4D1A18CFDB7AFBA9E9A4729,CMT,1,N,2013-11-06 20:32:22,2013-11-06 20:56:28,2,1445,4.30,-73.984566,40.767048,-73.957977,40.731323
FE637677F22C46050FCEC4E93E8ABACF,CB49236C34AA4F36E9B143C124FEDCFB,CMT,1,N,2013-11-07 17:48:56,2013-11-07 18:14:39,1,1543,2.00,-73.981926,40.743443,-73.968483,40.767715
F214DFA1D7B9C4CA8E37D749A843964B,6835F6DF8AD410E2334D4EB867D88186,CMT,1,N,2013-11-08 02:01:17,2013-11-08 02:13:28,1,731,4.00,-73.994713,40.732384,-73.965813,40.773354
576E996276F4E42499C3AE3AA8C0A3B4,67F15E8C099FCDFE6F315E7512BCE117,CMT,1,N,2013-11-06 06:08:55,2013-11-06 06:11:59,1,184,.80,-73.993973,40.751667,-73.985817,40.760571
B30FA013B11CC4468ECF4E507E0A35C1,E924E1113ABF4B34F0BE14A17581EFC6,CMT,1,N,2013-11-04 06:26:19,2013-11-04 06:28:21,1,121,.80,-73.999008,40.73436,-73.991577,40.744534
6B7BD58F0CFF19BF4CBB15436AA9DB0C,49146425E9F8B330C652D513949CC851,CMT,1,N,2013-11-07 23:32:06,2013-11-07 23:56:02,1,1434,6.10,-73.998116,40.745064,-73.96122,40.675129
40C7F6F39B1135A02DDB7FB48DC22433,6AF53F377C52EC9352C2ABD51C3898BB,CMT,1,Y,2013-11-07 22:11:17,2013-11-07 22:23:01,1,704,3.30,-73.958633,40.772449,-73.939857,40.751366
9A772535AF12795E1C6ECE6F05D9A54E,4F85A2518742FDA441D4DF302E4133FA,CMT,1,N,2013-11-04 08:01:35,2013-11-04 08:05:41,1,246,.90,-74.005096,40.720428,-74.00576,40.732906
4C4A0AFC432A1A87E97ED8F18403FF6E,BA20A20E2CF85EF7B00162D711394C7E,CMT,1,N,2013-11-07 00:02:13,2013-11-07 00:16:44,2,871,3.90,-73.957397,40.718178,-73.913513,40.745304
23BC6CEDFF7B23E5E98AA465879DFD0F,A36807F37BB1D1C4028D1AD81B4B83A0,CMT,1,N,2013-11-08 23:24:40,2013-11-08 23:44:20,2,1180,4.80,-74.004326,40.74242,-73.952583,40.77813
F6D1B37DE5F417E2AF713ED450E4DC72,A7B4BB724BBAF79974C3921AC9611BDB,CMT,1,N,2013-11-05 18:37:55,2013-11-05 18:48:50,1,655,.90,-73.982597,40.762878,-73.990921,40.756039
A3F2562998085F1B8FBAAD9BDCFE4034,10A6B825B895B9F2D69A399B105C5E1C,CMT,1,N,2013-11-05 07:29:10,2013-11-05 07:47:02,2,1072,2.60,-73.985397,40.752636,-73.958565,40.780621
F4C001D9E4A278253015AEB45AA2E1A5,40659CBE24C4DDF9B4AF449ECF27E803,CMT,1,N,2013-11-08 02:04:26,2013-11-08 02:06:44,2,138,.70,-73.969765,40.757488,-73.96209,40.765411
B07F45A08DAF5ED6AD1765DCF710B288,4CADDD33CAF5467CC83890AD1D525537,CMT,1,N,2013-11-06 17:45:22,2013-11-06 17:57:32,1,729,1.30,-73.981995,40.748337,-73.970413,40.764805
65F73768D853052B6C07A7762F7119B7,06FCE01535DB945AAAF310D43D45AC10,CMT,1,N,2013-11-05 19:38:31,2013-11-05 19:38:34,1,2,.00,-73.978638,40.744762,-73.978645,40.744755
CD098C57F2BC9DC180FCD92C4B37F08B,9C37B9DE1AA6BA660B01433C2E8D91F8,CMT,1,N,2013-11-06 20:30:51,2013-11-06 20:34:41,1,229,.70,-73.991966,40.759415,-74.002808,40.760551
9E2A93EBE3F711D4BE0148854B55D503,EBC627DE9EFCE02982CE23FD1F3C2D30,CMT,1,N,2013-11-05 15:00:11,2013-11-05 15:57:31,2,3440,3.10,-73.965576,40.77467,-73.967445,40.75885
11E75EE1060FC3DD7DCCAC2CB5D8F9C1,8036BFB4B66116D83577E02553E50CBB,CMT,1,N,2013-11-05 08:20:35,2013-11-05 08:27:09,1,393,1.00,-73.98336,40.766094,-73.981262,40.758587
AE9D6880AEEF221B26DB42824E739223,77F6D16F1C2E03509FCA4A1784A4A3F0,CMT,1,N,2013-11-08 08:14:11,2013-11-08 08:36:52,1,1361,2.70,-73.957848,40.765396,-73.987312,40.744553
6AF39BDAB8D10DC9290C705586F655A2,F78CEEB790E6409429401946B59F3825,CMT,1,N,2013-11-05 17:30:15,2013-11-05 17:37:18,1,422,1.20,-74.004524,40.739754,-73.99836,40.726105
BA785A820F2E4EFFA44DB1C618013185,B26C12E246DADDB81CE07B7E58B5FB86,CMT,1,N,2013-11-08 23:28:26,2013-11-08 23:50:06,1,1300,1.30,-73.992622,40.719986,-73.987526,40.745655
496644932DF3932605C22C7926FF0FE0,F3FEBA82F68FC5038DAD9D1A68F8FF37,CMT,1,N,2013-11-06 19:52:31,2013-11-06 19:57:56,1,325,1.00,-73.991829,40.744137,-73.980576,40.753189
08538606A68B9A44756733917323CE4B,D646C7A405DB2F404AB052EFC31B6F22,CMT,1,N,2013-11-06 11:23:48,2013-11-06 11:33:19,1,571,1.20,-73.98671,40.744259,-73.973785,40.760357
901F05620BEF6DB12454CF90190B0BE7,911056C1B16F3C713D7BCEC0CCC8F2DD,CMT,1,N,2013-11-06 21:16:43,2013-11-06 21:25:32,1,529,3.60,-74.004463,40.707394,-73.98262,40.735664
5B94309E03041FD1DEF716D737533586,BA25A1B7F22CCBDC9D4527B4EFEADE98,CMT,1,N,2013-11-07 19:03:42,2013-11-07 19:18:33,1,890,2.20,-73.960983,40.797009,-73.982758,40.772209
656BD0E9FD6CFCE4BB5BFB50AAC1D412,A35A11B8A2559B38FE4821D7CF882B13,CMT,1,N,2013-11-05 21:01:38,2013-11-05 21:14:47,1,788,2.90,-73.996712,40.715092,-73.973495,40.752861
B1D3FEC8A5B44E81CED06096AA3E51B7,0A7592561A45C091BA2443777C6B29FD,CMT,1,N,2013-11-08 21:12:26,2013-11-08 21:19:56,2,449,1.10,-73.982292,40.767715,-73.985153,40.755314
9BECDD1D12AA4A162D1B6575DE5FA16E,BCFE1DECD45BACB724B26C0C9A4C066A,CMT,1,N,2013-11-08 08:27:00,2013-11-08 08:40:35,1,815,2.10,-73.969788,40.784847,-73.969254,40.762199
5C7D1231937EF7F6E2481C3CFBF10B25,47BB8746DEC29D70A6AB5EF0F1731D5C,CMT,1,N,2013-11-05 14:56:17,2013-11-05 15:25:00,1,1723,4.20,-73.963013,40.799221,-73.970695,40.752033
97A9DAC39633313FEECEC40D6A94E9B8,A3B23FB06364B859DA1FB64E968F4200,CMT,1,N,2013-11-10 00:37:51,2013-11-10 00:46:52,1,540,1.00,-73.995094,40.739883,-74.004761,40.730194
8255AD96874E887517A738EC05C163CA,36600B2C70A4B2A6B61B1B84651F6921,CMT,1,N,2013-11-06 22:16:41,2013-11-06 22:20:02,1,200,.50,-73.969093,40.764194,-73.975159,40.764011
EF0AE8B6BBD239B3424741BAB551C179,9EC98C192DF4AE86B95738A34CA229A5,CMT,1,N,2013-11-07 21:57:06,2013-11-07 22:09:18,1,732,5.10,-74.01207,40.715973,-73.969498,40.749306
F9DD5A5BA536E361A4954E934D23FAE0,D0D2C833F555FE2ECD42C9A97C0CA5F8,CMT,1,N,2013-11-08 17:25:38,2013-11-08 17:31:56,2,377,1.20,-74.003899,40.74781,-73.983963,40.739098
4BCCB03EBA7A8C89EAE5652AC5B962DB,CD244A8850B677C81AD3629CE985001A,CMT,1,N,2013-11-08 08:04:55,2013-11-08 08:07:49,1,174,.60,-74.006187,40.733829,-74.00573,40.726307
76EEA46F26DE98F4EC585F679D71B416,17A6382BE6E8DE96365974C0F95FA0EE,CMT,1,N,2013-11-09 10:16:22,2013-11-09 10:26:08,1,586,2.30,-73.970398,40.789139,-73.967308,40.764046
3E78E14594AC31EDB9D879880962CC90,0ACA401020D30F1F1C38A350F94DC121,CMT,1,N,2013-11-10 03:35:16,2013-11-10 03:39:42,1,266,.80,-73.999809,40.717995,-73.990494,40.725037
D5A684A17ECBAC303264427F4C9879C3,5277A9A08324E1009CA727B378D762FF,CMT,1,N,2013-11-09 12:17:43,2013-11-09 12:27:02,1,558,1.50,-73.957458,40.774364,-73.978821,40.777618
0D5FE237D0F5DA6A28B80155EA0B0160,2E47EF05E238415C302D5C3EAD04F8C6,CMT,1,N,2013-11-07 00:34:09,2013-11-07 00:57:24,3,1394,7.00,-73.997551,40.75658,-73.967407,40.673244
7E2C7CBD8143746E325D93BE83E6B8EB,8D9535AC1874922FE3203536A50F5A35,CMT,1,Y,2013-11-04 15:33:02,2013-11-04 15:51:28,1,1105,4.60,-74.002876,40.714287,-73.992409,40.768856
D3185D739F7471BFA3C8AF99912DF870,91BD307996C6B00DDE04D49C2B739132,CMT,1,N,2013-11-06 02:13:56,2013-11-06 02:17:50,2,234,.80,-73.993919,40.727375,-73.991905,40.721924
60A4B864650D636B199968CEE8A258AB,147935ACB4190503FD359C8FE25818C9,CMT,1,N,2013-11-05 22:32:40,2013-11-05 22:34:15,1,95,.80,-73.993217,40.762974,-73.985794,40.772915
8A1B29E2CD39D33C8A6B7EB1A9DF15CE,ADBB8B2D0DAFE9B8643BAAEA0B643B1B,CMT,1,N,2013-11-08 14:45:38,2013-11-08 14:52:05,1,387,1.20,-73.997086,40.742138,-73.981125,40.745522
E1E38AAAD0B9E311096EF7D6818B4598,D5C45DDA2062BA5780EC0C5CDBF7F6EE,CMT,1,N,2013-11-04 18:53:55,2013-11-04 18:59:51,1,356,1.20,-73.999489,40.749172,-73.992012,40.737148
1EE4F3F300503739F008FCEB93D64067,AE638E5F0A9E8ADA46020ACA43EFE637,CMT,1,N,2013-11-08 13:15:53,2013-11-08 13:25:38,1,585,1.60,-73.974762,40.742184,-73.992172,40.735439
4302831147353F9C8F68002F5E400A84,D336297F989FACB738F586C6368500CF,CMT,1,N,2013-11-08 07:51:13,2013-11-08 08:07:10,1,957,2.40,-73.942741,40.754192,-73.912849,40.759315
A462B8AC86EB7FD5BCB2CFBC93F8EB50,F32A029B1EB4D7EF7415EDE0C890F2EB,CMT,1,N,2013-11-05 12:32:40,2013-11-05 12:46:52,1,852,1.60,-73.991554,40.753017,-73.971779,40.760212
4D2F9266515F3A14EC4E39911C0CA058,63F429717767425285D635DF4CFB253C,CMT,1,N,2013-11-04 18:09:09,2013-11-04 18:23:35,1,866,1.40,-73.967331,40.769276,-73.965744,40.754417
E3F00BB3F4E710383C67E1A2A6F15C0D,7A8A7A49657C2EB69C332B20B0005CB6,CMT,1,N,2013-11-06 17:51:03,2013-11-06 18:19:55,1,1732,5.20,-74.010063,40.720947,-73.977997,40.778805
B1D3FEC8A5B44E81CED06096AA3E51B7,93AF67025F42281FA83438662AD509B5,CMT,1,N,2013-11-06 07:25:07,2013-11-06 07:34:37,1,569,1.40,-73.956734,40.780975,-73.95462,40.765659
BE41454D0C29D8BCA34BC6F11D57051C,FDE21C113DA5A4EAF66387EB10599498,CMT,1,N,2013-11-06 21:17:37,2013-11-06 21:46:14,1,1716,4.50,-73.95787,40.776951,-74.007736,40.732288
DB0B370527A33D8AA320F46E2F4563DB,5C2E8EE8E5B29ED2497166BDE42C2092,CMT,1,N,2013-11-09 04:01:29,2013-11-09 04:05:38,1,248,.60,-73.983986,40.727093,-73.989349,40.723251
51CD47237B00EA0A9F528EF42795E97F,90FE8C8D0F5EEA6204AFBA09BB3EDAEC,CMT,1,N,2013-11-09 13:56:31,2013-11-09 14:10:02,1,811,2.70,-73.97628,40.733578,-73.969482,40.764408
9B3989D794928B9D169A216D59070900,7D4A65A26F424093D93857B14104585E,CMT,1,N,2013-11-10 17:07:56,2013-11-10 17:18:06,1,610,1.40,-73.987427,40.750065,-73.970444,40.760899
6B744CE7D56C2A338B8E3E718E611D2E,6640639445B8144784927AB27661DE09,CMT,1,N,2013-11-09 23:57:56,2013-11-10 00:08:28,3,631,1.70,-74.004128,40.722652,-73.987801,40.738216
E826C50A5E8428EA9DF8030B573FF3D4,7A82A5CBBD38FB9C7E98E19A4F7B4DA4,CMT,1,N,2013-11-06 07:52:20,2013-11-06 07:55:41,1,201,.60,-73.973587,40.743618,-73.976875,40.737846
F300DF84B91AA2A64D6F338A6CDDE8E3,F51B73F4B5309D25D41FFEC4CFFB8C3B,CMT,1,N,2013-11-09 02:37:14,2013-11-09 02:57:56,4,1241,6.10,-73.956635,40.7169,-73.978874,40.766872
C151D367407905EF19BE7ECEF9CCAA22,2EBF7A3F7A2CF1F898FBE3BEED561411,CMT,1,N,2013-11-05 14:21:28,2013-11-05 14:27:56,1,387,.90,-73.960838,40.775608,-73.968819,40.764549
8F0CBB38456143CAFE691CF2D3C4226E,04BCF36DE8EBC1CA43FA25AF01D554C0,CMT,1,N,2013-11-07 01:37:15,2013-11-07 01:44:11,1,416,1.60,-73.98893,40.75864,-73.984787,40.776936
B4F1D1B97B64D11A7B7D6A6514E4EDD2,F94840DBD38C081E5C282089E60DB600,CMT,1,N,2013-11-05 13:32:59,2013-11-05 13:41:01,1,482,1.00,-74.007645,40.740993,-73.993912,40.740868
D9157110416A6D61998E3F27A81FF1AB,5E88A25B10814BFD06DE1F5B7B4D1ACA,CMT,1,Y,2013-11-07 20:18:42,2013-11-07 20:36:09,1,1046,3.10,-73.990082,40.738571,-74.013954,40.717808
724234455BC359EE07C8D7442F2A3E5D,C1A2F24B7564C5D1FC9EC8E052A4FA7E,CMT,1,N,2013-11-07 17:48:07,2013-11-07 18:14:06,1,1559,8.30,-73.95575,40.764347,-74.008591,40.721382
36A57C4B8EE3EA9156F84DF7A1AE2791,18F4AD40AAABA00A347480173230F20E,CMT,1,Y,2013-11-09 20:51:58,2013-11-09 20:59:24,2,445,1.40,-74.010193,40.711529,-74.003891,40.72966
CE423C54E5BC3FAED4A07B4F64742172,45D47CBB1C24AF5F078A355202461542,CMT,1,N,2013-11-08 03:48:30,2013-11-08 04:02:58,1,867,3.70,-73.966614,40.804523,-73.957336,40.766472
C0B9FC40F232EDFAF8DDD081FCF4DDC7,7C820A7F66CDD59EC89F025928564BE4,CMT,1,N,2013-11-09 21:32:41,2013-11-09 21:43:12,1,630,1.30,-73.975121,40.757332,-73.989342,40.768139
0574FCCBFE6161D5F221B2E9637B58FE,A4E8AC289B5772693C07703AF23E44EC,CMT,1,N,2013-11-09 11:08:48,2013-11-09 11:17:00,2,492,1.30,-74.000183,40.725376,-73.991356,40.736996
FB2F5FBD752866E267C33C3D528AA354,3863AAA757CE0F00DBAAA35D2648CD79,CMT,1,N,2013-11-07 16:13:27,2013-11-07 16:19:58,1,391,1.20,-73.989037,40.736763,-73.995979,40.723412
8F6C77FA0D54421A8309FC1565774FDE,04285F2A32F560A361BD2FFC932643E2,CMT,1,N,2013-11-07 08:36:28,2013-11-07 08:44:08,1,459,.90,-74.007599,40.743408,-73.993896,40.735634
24FDF64526FC8D7BE84C00EA63076878,8BD9D19EA842FB900C10E00249608E6A,CMT,1,N,2013-11-07 18:09:46,2013-11-07 18:15:59,1,372,.50,-74.008377,40.746563,-74.007751,40.740726
549E7404A285E58DF07BBC6BC3DA2D4E,F8F92152DD7DE737FC069357FA2D45E1,CMT,1,N,2013-11-08 19:11:44,2013-11-08 19:28:02,1,977,6.20,-73.93924,40.805088,-73.872719,40.774311
8F02741F45C2AFCB625BB4DFB6097A54,CF304FF1A7D696DAD65CBD544B4015F7,CMT,1,N,2013-11-09 15:06:53,2013-11-09 15:11:08,1,254,.70,-73.945686,40.778046,-73.952835,40.784157
50D4C767D0A087747F3B91C398290CF6,AE68D6A9490E7C5609CBE353A94B700B,CMT,1,N,2013-11-06 20:01:26,2013-11-06 20:08:01,1,395,1.00,-74.006432,40.732864,-74.001053,40.724094
FFEF5E9BA26FC9B6B5F2CF433833572D,E802635FDF7FFEE3149B58E720092700,CMT,1,N,2013-11-09 10:31:49,2013-11-09 10:40:01,1,491,1.30,-73.979858,40.776043,-73.991875,40.759346
8F7EAAFAAD80B5236E35FC8A21455FC6,18BCF185E3C5263F6E95073006261365,CMT,1,N,2013-11-06 20:29:51,2013-11-06 20:48:35,1,1124,11.20,-73.864143,40.770096,-73.992157,40.690182
97D48A3A5B8EF2EB1BDA6833E889C178,E492C8C3DF03ADEF8D6912A7A91F4D97,CMT,1,N,2013-11-06 23:36:36,2013-11-06 23:48:08,1,691,2.30,-73.983665,40.676292,-73.957314,40.672493
9D1CE7E9B4EC44D5D39861C98A8BC799,58938EE333F93A67FE9C27495EB32454,CMT,1,N,2013-11-06 20:09:06,2013-11-06 20:17:36,1,509,1.00,-73.989899,40.739105,-74.002106,40.734749
A3B17384165197E18CA0A1BB61277EE9,8B13B812510196B60070B8CE293AC5B9,CMT,1,N,2013-11-09 23:14:12,2013-11-09 23:50:04,1,2152,4.80,-73.982018,40.778671,-73.992599,40.723984
C2CD022EDE5A76A2576B953FD26A6875,FA6EC455361CA0F7CFDA076D9628D4C7,CMT,1,N,2013-11-07 09:38:44,2013-11-07 09:48:42,1,598,2.50,-74.003914,40.753036,-74.003845,40.720753
0FC1E272119786CE723365E8384795D1,943329C14158FC3BD42FCFE64D04E077,CMT,1,N,2013-11-07 15:20:49,2013-11-07 15:46:33,1,1543,6.70,-74.01712,40.705479,-73.977249,40.752018
DC07D87D30B8C08979C570E8A7463EC5,7751485F1A5D03A9A5DB30F02EC471CB,CMT,1,N,2013-11-08 15:48:37,2013-11-08 16:12:46,1,1448,3.20,-73.973564,40.75169,-73.972656,40.785976
B63BED223EDC8F38B9E81D0EAEE873BD,7C70ABBB3C9F14542BEA379A64E80921,CMT,1,N,2013-11-07 15:27:16,2013-11-07 15:41:37,1,861,1.20,-73.964821,40.764862,-73.964661,40.76482
D2AD353AD664CBBDBEA78B59E0BFE9EF,B84A12F272E84885E491FAB3DDE0176C,CMT,1,N,2013-11-07 22:31:04,2013-11-07 22:33:04,1,120,.70,-74.003922,40.738243,-73.996727,40.747009
406E3AD851DFF6F73D2249148D0E3BDD,042452A6DA857EEDA13931E823C2EB42,CMT,1,N,2013-11-09 07:09:02,2013-11-09 07:16:46,1,463,2.60,-73.98835,40.718388,-73.978165,40.748299
DF02E8BC25548C931BC0D59DE1F6B7B6,D6A45FF106CAEB2AA0A4CDC603EAB8F8,CMT,1,N,2013-11-05 10:40:08,2013-11-05 11:02:09,1,1321,5.30,-73.961105,40.759975,-74.004494,40.724621
35221250971BAC3642A90D543E520AD5,1BB1BDE9F4C40D094DBA0FB2A3098ED7,CMT,1,N,2013-11-09 21:41:20,2013-11-09 21:54:55,1,815,2.10,-73.991226,40.76054,-73.963249,40.762482
16129167D9E7B0846DBA3D04B78E1B8D,201632FCB8BA481974883D96487DEDA3,CMT,1,N,2013-11-04 06:00:26,2013-11-04 06:06:32,1,365,1.40,-73.988686,40.768982,-73.976189,40.756603
927656F9178572DD7C814A946EFEF049,4C7E3A9D862EAC9D622FC9033674050F,CMT,5,N,2013-11-06 21:45:02,2013-11-06 22:16:53,1,1910,13.30,-73.88707,40.767181,-74.044823,40.788868
38E363E035D227E1C71180AB5FACA820,4E681B236301DE0443A2D104011D02E1,CMT,1,N,2013-11-09 17:59:27,2013-11-09 18:10:45,1,678,2.50,-73.955124,40.764797,-73.981125,40.782665
D56D09471F4D358A25A0C7B0F71C9B22,E6D63D1198CAB91BAC5A885B3A461DEF,CMT,1,N,2013-11-10 00:50:01,2013-11-10 00:59:22,1,560,2.20,-73.988663,40.749149,-73.9618,40.765327
B58BD2E3D149B49B2C84FA7D16E97D50,EA72717E82E68A06EC574ADC47D3267D,CMT,1,N,2013-11-04 13:15:32,2013-11-04 13:29:21,1,828,2.50,-74.010139,40.720982,-74.010155,40.705299
8E5BF2C81E0719948551D686754BCF38,17AB8ACFD60E74AA39124EB97E8C69BA,CMT,1,N,2013-11-10 19:48:50,2013-11-10 20:10:06,1,1275,3.00,-73.989311,40.741917,-73.999626,40.712013
626EE1D3FD33A0556B6BD6351C464BAC,C15F6FCF2C1F7869CA6A6454F34D1708,CMT,1,N,2013-11-10 01:24:46,2013-11-10 01:33:05,1,498,1.80,-73.985161,40.742207,-73.970505,40.760357
B4F1D1B97B64D11A7B7D6A6514E4EDD2,02F6EA5094719EC6EEA0511EA834C9F2,CMT,1,N,2013-11-06 18:39:54,2013-11-06 18:48:58,1,543,2.00,-73.970596,40.7607,-73.948593,40.779804
